chrono_id,movie,chapter,character,dialog
1066,Harry Potter and the Chamber of Secrets,Flourish and Blotts,Lucius Malfoy,"Now, now Draco, play nicely. Mr. Potter… Lucius Malfoy. We meet at last. Forgive me, your scar is legend, as, of course, is the wizard who gave it to you."
1067,Harry Potter and the Chamber of Secrets,Flourish and Blotts,Harry Potter,Voldemort killed my parents. He was nothing more than a murderer.
1091,Harry Potter and the Chamber of Secrets,Flying to Hogwarts,Ron Weasley,"Harry, if we can't get through, maybe Mum and Dad can't get back!"
1094,Harry Potter and the Chamber of Secrets,Flying to Hogwarts,Harry Potter,"Ron, I should tell you, most Muggles aren't accustomed to seeing a flying car."
1107,Harry Potter and the Chamber of Secrets,Flying to Hogwarts,Ron Weasley,Harry! Hold on! Take my hand! Hold on!
1114,Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,Up! Up! Ron! Mind that tree!
1131,Harry Potter and the Chamber of Secrets,Not expelled…today,Harry Potter,"See you, Hedwig. So, a house elf shows up in my bedroom, we can't get through the barrier to platform nine and three-quarters, we almost get killed by a tree… clearly someone doesn't want me here this year."
1137,Harry Potter and the Chamber of Secrets,Not expelled…today,Harry Potter,Professor Dumbledore. Professor McGonagall.
1192,Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Malfoy?
1205,Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,"No, Colin! Get out of the way! Let's take him to Hagrid's."
1212,Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,"Malfoy. He called Hermione, …um, well, I don't- I don't know exactly what it means."
1217,Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Rubeus Hagrid,"See, the thing is, Harry, there're some wizards, like the Malfoy family, who think they're better'n everyone else because they're what people call “pure blood.”"
1221,Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,"Harry, Harry, Harry… Can you possibly imagine a better way to serve detention than by helping me to answer my fan mail?"
1223,Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,"Fame is a fickle friend, Harry. Celebrity is as celebrity does. Remember that."
1230,Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,"What are you talking about, Harry? I think we're getting a bit a- drowsy. And, Great Scott- no wonder! Look at the time! We've been here nearly four hours! Spooky how the time flies when one's having fun. Heh, heh."
1233,Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Harry!
1238,Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,I heard it first in Lockhart's office. And then again just—
1242,Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,"Harry, wait! Not so fast!"
1261,Harry Potter and the Chamber of Secrets,Kill!,Severus Snape,"If I might, Headmaster? Perhaps Potter and his friends were simply in the wrong place at the wrong time. However, the circumstances are suspicious. I, for one, don't recall seeing Potter at dinner."
1262,Harry Potter and the Chamber of Secrets,Kill!,Gilderoy Lockhart,"I'm afraid that's my doing, Severus. You see, Harry was helping me answer my fan mail."
1274,Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,"No, Harry. Even in the wizarding world, hearing voices isn't a good sign."
1296,Harry Potter and the Chamber of Secrets,About the Chamber,Harry Potter,"Well, maybe Ron's right, Hermione. I mean, look at his family. The whole lot of them have been in Slytherin for centuries."
1300,Harry Potter and the Chamber of Secrets,Rogue Bludger,Ron Weasley,"Do you mean, if Harry and I drink that stuff, we'll turn into Crabbe and Goyle?"
1306,Harry Potter and the Chamber of Secrets,Rogue Bludger,Harry Potter,"A month? But, Hermione, if Malfoy is the Heir of Slytherin, he could attack half the Muggle-borns in the school by then."
1314,Harry Potter and the Chamber of Secrets,Rogue Bludger,Rubeus Hagrid,"Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!"
1316,Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,No! Even with a proper wand it's too risky. You could hit Harry!
1317,Harry Potter and the Chamber of Secrets,Rogue Bludger,Draco Malfoy,"Training for the ballet, Potter?"
1318,Harry Potter and the Chamber of Secrets,Rogue Bludger,Draco Malfoy,"You'll never catch me, Potter!"
1325,Harry Potter and the Chamber of Secrets,No longer safe,Gilderoy Lockhart,"Not to worry, Harry. I will fix that arm of yours straight away."
1344,Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Dobby?
1345,Harry Potter and the Chamber of Secrets,No longer safe,Dobby,Harry Potter should have listened to Dobby! Harry Potter should have gone back home when he missed the train.
1346,Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,It was you… You stopped the barrier from letting Ron and me through.
1348,Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,You nearly got Ron and me expelled!
1349,Harry Potter and the Chamber of Secrets,No longer safe,Dobby,At least you would be away from here. Harry Potter must go home! Dobby thought his Bludger would be enough to make Harry Potter see that---
1352,Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,"You'd better clear off before my bones come back, Dobby, or I might strangle you!"
1355,Harry Potter and the Chamber of Secrets,No longer safe,Dobby,"Not kill you, sir, never kill you! Dobby remembers how it was before Harry Potter triumphed over He-Who-Must-Not-Be-Named. We house elves were treated like vermin, sir. Of course, Dobby is still treated like vermin…uh, huh, huh, huh! Aah, ahh…"
1356,Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,Why do you wear that thing Dobby?
1357,Harry Potter and the Chamber of Secrets,No longer safe,Dobby,"This, sir? It is a mark of the house-elves' enslavement. Dobby can only be freed if his master presents him with clothes. Ah! Listen. Listen! Terrible things are about to happen at Hogwarts. Harry Potter must not stay here, now that history is to repeat itself."
1360,Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,"Dobby, stop it! Stop it! Stop, Dobby! Tell me, Dobby. When did this happen before? Who's doing it now?"
1361,Harry Potter and the Chamber of Secrets,No longer safe,Dobby,"Dobby cannot say, sir. Dobby only wants Harry Potter to be safe."
1362,Harry Potter and the Chamber of Secrets,No longer safe,Harry Potter,"No, Dobby. Tell me. Who is it?"
1389,Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,"An excellent suggestion, Professor Snape! Ah… Let's have a volunteer pair! Um, Potter, Weasley, how about you?"
1390,Harry Potter and the Chamber of Secrets,Dueling Club,Severus Snape,"Weasley's wand causes devastation with the simplest spells. We'll be sending Potter to the hospital wing in a matchbox. Might I suggest someone from my own house? Malfoy, perhaps?"
1391,Harry Potter and the Chamber of Secrets,Dueling Club,Gilderoy Lockhart,"Good luck, Potter."
1394,Harry Potter and the Chamber of Secrets,Dueling Club,Draco Malfoy,"Scared, Potter?"
1403,Harry Potter and the Chamber of Secrets,A Parselmouth,Severus Snape,"Don't move, Potter. I'll get rid of it for you."
1412,Harry Potter and the Chamber of Secrets,A Parselmouth,Hermione Granger,"No, they can't. It's not a very common gift, Harry. This is bad."
1418,Harry Potter and the Chamber of Secrets,A Parselmouth,Hermione Granger,"I don't know, Harry, but it sounded like you were egging the snake on, or something. Harry, listen to me. There's a reason the symbol of Slytherin House is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes, too."
1429,Harry Potter and the Chamber of Secrets,Nothing to tell,Minerva McGonagall,"This is out of my hands, Potter."
1435,Harry Potter and the Chamber of Secrets,Nothing to tell,Harry Potter,You're wrong.
1437,Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Harry?
1439,Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,"Oh, and about time, too. He's been looking dreadful for days. Pity you had to see him on a burning day. Fawkes is a phoenix, Harry. They burst into flame when it is time for them to die, and then they are reborn from the ashes."
1441,Harry Potter and the Chamber of Secrets,Nothing to tell,Rubeus Hagrid,"Professor Dumbledore, sir! Wait! Listen! Professor Dumbledore, sir, it wasn't Harry!"
1444,Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,Hagrid! Relax. I do not believe that Harry attacked anyone.
1448,Harry Potter and the Chamber of Secrets,Nothing to tell,Albus Dumbledore,"No, Harry. I do not think it was you… But I must ask you, is there something you wish to tell me?"
1459,Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,"Ron, maybe I should do it?"
1473,Harry Potter and the Chamber of Secrets,Polyjuice Potion,Ron Weasley,Uh… Harry?
1474,Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,Ron!
1481,Harry Potter and the Chamber of Secrets,Polyjuice Potion,Harry Potter,"Hermione, are you okay?"
1500,Harry Potter and the Chamber of Secrets,Harry and Ron transformed.,Harry Potter,You're wrong!
1503,Harry Potter and the Chamber of Secrets,Well? Do you?,Draco Malfoy,"Good one, Goyle. You're absolutely right. Saint Potter. And people actually think that he's the Heir of Slytherin!"
1511,Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,"Hermione, come out. We've got loads to tell you!"
1514,Harry Potter and the Chamber of Secrets,Well? Do you?,Harry Potter,Hermione? A- are you OK?
1538,Harry Potter and the Chamber of Secrets,Tom Riddle,Harry Potter,Excuse me. Could you tell me what's going on here? Are you Tom Riddle?
1564,Harry Potter and the Chamber of Secrets,"Hello, can you hear me?",Harry Potter,Hagrid! Haagriid!
1566,Harry Potter and the Chamber of Secrets,Petrified,Harry Potter,It was Hagrid. Hagrid opened the Chanter of Secrets fifty years ago.
1569,Harry Potter and the Chamber of Secrets,Petrified,Harry Potter,"The monster had killed somebody, Ron. What would any of us have done?"
1576,Harry Potter and the Chamber of Secrets,Petrified,Harry Potter,"W- what's that you've got, Hagrid?"
1582,Harry Potter and the Chamber of Secrets,Petrified,Harry Potter,And they found it. Tom Riddle's diary is gone.
1584,Harry Potter and the Chamber of Secrets,"chance. We're stronger, quicker and smarter.",Fred Weasley,"And not to mention, they're dead scared that Harry'll Petrify them if they fly anywhere near him."
1588,Harry Potter and the Chamber of Secrets,"chance. We're stronger, quicker and smarter.",Minerva McGonagall,"Silence, Wood. You and your teammates will go to Gryffindor Tower, now. Potter, you and I will find Mr. Weasley. There's something the both of you have to see."
1594,Harry Potter and the Chamber of Secrets,"chance. We're stronger, quicker and smarter.",Harry Potter,"We've got to talk to Hagrid, Ron. I can't believe it's him, but if he did set the monster loose last time, he'll know how to get inside the Chamber of Secrets, and that's a start."
1600,Harry Potter and the Chamber of Secrets,Cornelius Fudge,Harry Potter,"Hagrid, are you okay?"
1602,Harry Potter and the Chamber of Secrets,Cornelius Fudge,Harry Potter,Did you hear about Hermione?
1604,Harry Potter and the Chamber of Secrets,Cornelius Fudge,Harry Potter,"Look, we have to ask you something. Do you know who's opened the Chamber of Secrets?"
1630,Harry Potter and the Chamber of Secrets,Aragog,Harry Potter,You heard what Hagrid said
1632,Harry Potter and the Chamber of Secrets,Aragog,Ron Weasley,"Harry, I don't like this… Harry, I don't like this at all!"
1639,Harry Potter and the Chamber of Secrets,Aragog,Harry Potter,We're friends of Hagrid's. And you? Y- y-you're Aragog aren't you?
1641,Harry Potter and the Chamber of Secrets,Aragog,Harry Potter,"He's in trouble. Up at the school, there have been attacks. They think it's Hagrid. They think he opened the Chamber of Secrets, like before."
1645,Harry Potter and the Chamber of Secrets,Aragog,Ron Weasley,Harry.
1650,Harry Potter and the Chamber of Secrets,Aragog,Ron Weasley,Harry!
1673,Harry Potter and the Chamber of Secrets,Spider attack,Harry Potter,We know one thing. Hagrid never opened the Chamber of Secrets. He was innocent.
1674,Harry Potter and the Chamber of Secrets,Missing,Harry Potter,"Wish you were here Hermione. We need you… now, more than ever."
1676,Harry Potter and the Chamber of Secrets,Missing,Harry Potter,"Ron, this is why Hermione was in the Library the day she was attacked. Come on!"
1677,Harry Potter and the Chamber of Secrets,Missing,Harry Potter,"'Of the many fearsome beasts that roam our land, none is more deadly than the basilisk. Capable of living for hundreds of years, instant death awaits any who meet this giant serpent's eye. Spiders flee before it.' Ron, this is it. The monster in the Chamber of Secrets is a basilisk. That's why I can hear it speak. It's a snake!"
1679,Harry Potter and the Chamber of Secrets,Missing,Harry Potter,"Because no one did look it in the eye. Not directly, at least. Colin saw it through his camera. Justin…Justin must have seen the basilisk through Nearly Headless Nick. Nick got the full blast of it- but he's a ghost- he couldn't die again. And Hermione…had the mirror. I bet you anything she was using it to look around corners, in case it came along."
1680,Harry Potter and the Chamber of Secrets,Missing,Ron Weasley,"And Mrs. Norris? I'm pretty sure she didn't have a camera or a mirror, Harry."
1683,Harry Potter and the Chamber of Secrets,Missing,Harry Potter,"Hermione's answered that, too."
1698,Harry Potter and the Chamber of Secrets,Chamber of Secrets,Harry Potter,"Lockhart may be useless, but he's going to try and get into the Chamber. At least we can tell him what we know."
1720,Harry Potter and the Chamber of Secrets,Chamber of Secrets,Harry Potter,"This is it. This is it, Ron. I think this is the entrance to the Chamber of Secrets."
1721,Harry Potter and the Chamber of Secrets,Chamber of Secrets,Ron Weasley,"Say something. Harry, say something in Parseltongue!"
1723,Harry Potter and the Chamber of Secrets,Chamber of Secrets,Gilderoy Lockhart,"Excellent, Harry. Haa! Good work! Well then, I'll just be, ah… There's no need for me to stay."
1741,Harry Potter and the Chamber of Secrets,Backfire,Gilderoy Lockhart,"The adventure ends here, boys. But don't fret. The world will know our story. How I was too late to save the girl. How you two tragically lost your minds at the sight of her mangled body. So, you first, Mr. Potter. Say good-bye to your memories. Obliviate!"
1742,Harry Potter and the Chamber of Secrets,Backfire,Ron Weasley,Harry! Harry!
1743,Harry Potter and the Chamber of Secrets,Backfire,Harry Potter,"Ron! Ron, are you ok?"
1753,Harry Potter and the Chamber of Secrets,Backfire,Harry Potter,You wait here and try and shift some of this rock so we can get back through. I'll go on and find Ginny!
1756,Harry Potter and the Chamber of Secrets,Heir of Slytherin,Harry Potter,"Ginny… Ginny! Oh, Ginny, please don't be dead. Wake up. Wake up! Please, wake up!"
1758,Harry Potter and the Chamber of Secrets,Heir of Slytherin,Harry Potter,"Tom. Tom Riddle! What do you mean, 'she won't wake?' She's not…?"
1762,Harry Potter and the Chamber of Secrets,Heir of Slytherin,Harry Potter,"She's cold as ice. Ginny, please don't be dead. Wake up! You've got to help me, Tom. There's a basilisk."
1767,Harry Potter and the Chamber of Secrets,Heir of Slytherin,Tom Riddle,"I'm afraid I can't do that, Harry. You see, as poor Ginny grows weaker, I grow stronger. Yes Harry, it was Ginny Weasley who opened the Chamber of Secrets."
1774,Harry Potter and the Chamber of Secrets,Heir of Slytherin,Harry Potter,"Hagrid's my friend! And you framed him, didn't you?"
1780,Harry Potter and the Chamber of Secrets,Heir of Slytherin,Harry Potter,Why do you care how I escaped? Voldemort was after your time.
1782,Harry Potter and the Chamber of Secrets,Heir of Slytherin,Harry Potter,You! You're the Heir of Slytherin. You're Voldemort.
1788,Harry Potter and the Chamber of Secrets,The Basilisk,Tom Riddle,"Let's match the power of Lord Voldemort, Heir of Salazar Slytherin, against the famous Harry Potter. Sethae- He- This. Parseltongue won't save you now, Potter. It only obeys me!"
1790,Harry Potter and the Chamber of Secrets,The Basilisk,Tom Riddle,"Yes, Potter, the process is nearly complete. In a few minutes Ginny will be dead, and I will cease to be a memory. Lord Voldemort will return- very… much… alive!"
1791,Harry Potter and the Chamber of Secrets,The Basilisk,Harry Potter,Ginny-
1792,Harry Potter and the Chamber of Secrets,Healing powers,Tom Riddle,"Remarkable isn't it, how quickly the venom of the basilisk penetrates the body? I'd guess you have little more than a minute to live. You'll be with your dear Mudblood mother soon, Harry. Funny, the damage a silly little book can do… especially in the hands of a silly, little girl. What are you doing? Stop! No! Ahhhh! Ahhhh! Ahhhh!"
1793,Harry Potter and the Chamber of Secrets,Healing powers,Harry Potter,Ginny…
1794,Harry Potter and the Chamber of Secrets,Healing powers,Ginny Weasley,"Harry. It was me- but I swear, I didn't mean to! Riddle made me, and… Harry, you're hurt!"
1795,Harry Potter and the Chamber of Secrets,Healing powers,Harry Potter,"Don't worry. Ginny, you need to get yourself out. Follow the Chamber, and you'll find Ron. You were brilliant, Fawkes. I just wasn't quick enough… Of course! Phoenix tears have healing powers. Thanks! It's alright, Ginny. It's over. It's just a memory."
1805,Harry Potter and the Chamber of Secrets,Out of the hat,Albus Dumbledore,"And now, Mr. Weasley, if you would, have an owl deliver these release papers to Azkaban? I believe we- we want our gamekeeper back. Harry… first, I want to thank you, Harry. You must have shown me real loyalty down in the Chamber. Nothing but that could have called Fawkes to you. And, um… second, I sense that something is troubling you. Am I right, Harry?"
1806,Harry Potter and the Chamber of Secrets,Out of the hat,Harry Potter,"It's just… You see, sir I- I couldn't help but notice certain things, certain- certain similarities, between Tom Riddle and me."
1807,Harry Potter and the Chamber of Secrets,Out of the hat,Albus Dumbledore,"I see. Well, you can speak Parseltongue, Harry. Why? Because Lord Voldemort can speak Parseltongue. If I'm not mistaken, Harry, he transferred some of his powers to you the night he gave you that scar."
1808,Harry Potter and the Chamber of Secrets,Out of the hat,Harry Potter,Voldemort transferred some of his powers… to me?
1811,Harry Potter and the Chamber of Secrets,Out of the hat,Albus Dumbledore,"It's true, Harry. You possess many of the qualities that Voldemort himself prizes. Determination, resourcefulness, and if I may say so, a certain disregard for the rules. Why then did the Sorting Hat place you in Gryffindor?"
1813,Harry Potter and the Chamber of Secrets,Out of the hat,Albus Dumbledore,"Exactly, Harry! Exactly! Which makes you different from Voldemort. It is not our abilities that show what we truly are. It is our choices. If you want proof why you belong in Gryffindor, then I suggest that you look more closely at this. Be careful."
1816,Harry Potter and the Chamber of Secrets,Dobby's reward,Harry Potter,Dobby! So this is your master! The family you serve is the Malfoys
1818,Harry Potter and the Chamber of Secrets,Dobby's reward,Lucius Malfoy,"I'll deal with you later. Out of my way, Potter! So, it's true-- you have returned!"
1831,Harry Potter and the Chamber of Secrets,Dobby's reward,Albus Dumbledore,"Fortunately, our young Mr. Potter discovered it. One hopes that no more of Lord Voldemort's old school things should find their way into innocent hands. The consequences for the one responsible would be severe."
1832,Harry Potter and the Chamber of Secrets,Dobby's reward,Lucius Malfoy,"Well, let us hope that Mr. Potter will always be around to save the day."
1837,Harry Potter and the Chamber of Secrets,Dobby's reward,Harry Potter,Mr. Malfoy! Mr. Malfoy! I have something of yours.
1839,Harry Potter and the Chamber of Secrets,Dobby's reward,Harry Potter,"Oh, I think you do, sir. I think you slipped the diary into Ginny Weasley's cauldron, that day at Diagon Alley."
1847,Harry Potter and the Chamber of Secrets,Dobby's reward,Dobby,You shall not harm Harry Potter!
1849,Harry Potter and the Chamber of Secrets,Dobby's reward,Lucius Malfoy,"Your parents were meddlesome fools, too. You mark my words, Potter, one day soon you are going to meet the same sticky end!"
1850,Harry Potter and the Chamber of Secrets,Dobby's reward,Dobby,Harry Potter freed Dobby! How can Dobby ever repay him?
1869,Harry Potter and the Chamber of Secrets,Welcome back,Rubeus Hagrid,"Sorry I'm late! The owl that delivered my release papers got all lost and confused. Some ruddy bird called Errol. And I'd just like to say that aif it hadn't been for you, Harry, and Ron, and Hermione, o' course, I woulduh- I'd still be you-know-where, so I- I'd just like to say 'Thanks.'"
1870,Harry Potter and the Chamber of Secrets,Welcome back,Harry Potter,"Well, there's no Hogwarts without you, Hagrid."
1874,Harry Potter and the Prisoner of Azkaban,Aunt Marge's Big Mistake,Petunia Dursley,"Harry! Harry! Harry, open the door! Marge! How lovely to see..."
1875,Harry Potter and the Prisoner of Azkaban,Aunt Marge's Big Mistake,Harry Potter,"Uncle Vernon, I need you to sign this form."
1924,Harry Potter and the Prisoner of Azkaban,The Knight Bus,Harry Potter,The Leaky Cauldron. That's in London.
1941,Harry Potter and the Prisoner of Azkaban,The Leaky Cauldron,Cornelius Fudge,": Right smart bird you got there, Mr. Potter. He arrived here just five minutes before yourself."
1942,Harry Potter and the Prisoner of Azkaban,The Leaky Cauldron,Cornelius Fudge,"As Minister for Magic, it is my duty to inform you, Mr. Potter... that earlier this evening your uncle's sister was located... a little south of Sheffield, circling a chimney stack. The Accidental Magic Reversal Department was dispatched immediately. She has been properly punctured and her memory modified. She will have no recollection of the incident whatsoever. So that's that... and no harm done."
1949,Harry Potter and the Prisoner of Azkaban,The Leaky Cauldron,Cornelius Fudge,"Come now, Harry the Ministry doesn't send people to Azkaban... for blowing up their aunts. On the other hand, running away like that, given the state of things... was very, very irresponsible."
1952,Harry Potter and the Prisoner of Azkaban,The Leaky Cauldron,Harry Potter,"Sirius Black, you mean? But what's he got to do with me?"
1955,Harry Potter and the Prisoner of Azkaban,The Leaky Cauldron,Cornelius Fudge,"Oh, by the way, Harry. Whilst you're here, it would be best if you didn't... wander."
1961,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Ron Weasley,Harry.
1962,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Hermione Granger,Harry.
1972,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Molly Weasley,Harry.
1973,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Harry Potter,Mrs. Weasley.
1984,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Arthur Weasley,Harry Potter.
1985,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Harry Potter,Mr. Weasley.
1986,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Arthur Weasley,"Harry, wonder if I might have a word?"
1992,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Arthur Weasley,"Harry, some within the Ministry would strongly discourage me... from divulging what I'm about to reveal to you. But I think that you need to know the facts. You are in danger. Grave danger."
1993,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Harry Potter,"Has this anything to do with Sirius Black, sir?"
1994,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Arthur Weasley,"What do you know about Sirius Black, Harry?"
1997,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Harry Potter,Voldemort.
2002,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Arthur Weasley,"Harry, swear to me that whatever you might hear... you won't go looking for Black."
2003,Harry Potter and the Prisoner of Azkaban,In Grave Danger,Harry Potter,Mr. Weasley... why would I go looking for someone who wants to kill me?
2007,Harry Potter and the Prisoner of Azkaban,The Dementor,Hermione Granger,"Honestly, Ron, it's not funny. Harry was lucky not to be expelled."
2023,Harry Potter and the Prisoner of Azkaban,The Dementor,Harry Potter,"Thanks, Ron."
2030,Harry Potter and the Prisoner of Azkaban,The Dementor,Hermione Granger,"Harry. Harry, are you all right?"
2040,Harry Potter and the Prisoner of Azkaban,The Dementor,Hermione Granger,"No one was screaming, Harry."
2042,Harry Potter and the Prisoner of Azkaban,Welcome and Warning,Hermione Granger,"Of course. That's why he knew to give you the chocolate, Harry."
2043,Harry Potter and the Prisoner of Azkaban,Welcome and Warning,Draco Malfoy,"Potter. Is it true you fainted? I mean, you actually fainted?"
2069,Harry Potter and the Prisoner of Azkaban,Tea Leaves,Ron Weasley,"Oh, yeah. Um... Well, Harry's got sort of a wonky cross. That's trials and suffering. And that there could be the sun and that's happiness. So... you're gonna suffer, but you're gonna be... happy about it."
2085,Harry Potter and the Prisoner of Azkaban,Buckbeak,Harry Potter,"Shut up, Malfoy."
2092,Harry Potter and the Prisoner of Azkaban,Buckbeak,Rubeus Hagrid,"That, Ron, is a hippogriff. First thing you wanna know about hippogriffs is that they're very proud creatures. Very easily offended. You do not want to insult a hippogriff. It may just be the last thing you ever do. Now, who'd like to come and say hello? Well done, Harry. Well done. Come on now. Now... you have to let him make the first move. It's only polite. So... step up. Give him a nice bow. Then you wait and see if he bows back. If he does, you can go and touch him. If not... Well, we'll get to that later. Just make your bow. Nice and low. Back off, Harry. Back off. Keep still. Keep still. Well done, Harry. Well done. Here, you big brute, you. Right. I think you can go and pat him now. Go on. Don't be shy. Nice and slow, now. Nice and slow. Slow. Not so fast, Harry. Slow down, Harry. That's it... Nice and slow. Now let him come to you. Slowly, now, slowly, slowly... That's it... Yes! Well done! Well done, Harry, well done! I think he may let you ride him now."
2096,Harry Potter and the Prisoner of Azkaban,Buckbeak,Rubeus Hagrid,"Put you over here, just behind the wing joint. Don't pull out any of his feathers, because he won't thank you for that. Well done, Harry, and well done, Buckbeak."
2097,Harry Potter and the Prisoner of Azkaban,Buckbeak,Ron Weasley,"That was wicked, Harry!"
2113,Harry Potter and the Prisoner of Azkaban,Boggart in the Wardrobe,Harry Potter,At least Hagrid didn't get fired.
2148,Harry Potter and the Prisoner of Azkaban,Talent for Trouble,Minerva McGonagall,"Now remember, these visits to Hogsmeade village are a privilege. Should your behavior reflect poorly on the school in anyway that privilege shall not be extended again. No permission form signed, no visiting the village. That's the rule, Potter."
2151,Harry Potter and the Prisoner of Azkaban,Talent for Trouble,Minerva McGonagall,"I can't. Only a parent or a guardian can sign. Since I am neither, it would be inappropriate. I'm sorry, Potter. That's my final word."
2155,Harry Potter and the Prisoner of Azkaban,Talent for Trouble,Harry Potter,I did think of Voldemort at first. But then I remembered that night on the train... and the dementor.
2160,Harry Potter and the Prisoner of Azkaban,Talent for Trouble,Remus Lupin,"The very first time I saw you, Harry, I recognized you immediately. Not by your scar, by your eyes. They're your mother, Lily's. Yes. Oh, yes. I knew her. Your mother was there for me at a time when no one else was. Not only was she a singularly gifted witch... she was also an uncommonly kind woman. She had a way of seeing the beauty in others... even, and perhaps most especially, when that person could not see it in themselves. And your father, James, on the other hand... he... He had a certain, shall we say, talent for trouble. A talent, rumor has it, he passed on to you. You're more like them than you know, Harry. In time, you'll come to see just how much."
2194,Harry Potter and the Prisoner of Azkaban,Flight of the Fat Lady,Severus Snape,What about Potter? Should he be warned?
2197,Harry Potter and the Prisoner of Azkaban,Substitute Teacher,Harry Potter,"Excuse me, sir. Where's Professor Lupin?"
2198,Harry Potter and the Prisoner of Azkaban,Substitute Teacher,Severus Snape,"That's not really your concern, is it, Potter? Suffice it to say your professor finds himself incapable of teaching... at the present time. Turn to page 394."
2209,Harry Potter and the Prisoner of Azkaban,Substitute Teacher,Severus Snape,"Then I suggest you take extra care, Mr. Potter. Loss of limb will not excuse you. Page 394. The term werewolf... is a contraction of the Anglo-Saxon word were... which means man, and wolf. Werewolf, man-wolf. There are several ways to become a werewolf. They include being given the power of shape-shifting... being bitten by a werewolf..."
2210,Harry Potter and the Prisoner of Azkaban,Grim Defeat,Hermione Granger,"Go, Harry! Go, Harry!"
2222,Harry Potter and the Prisoner of Azkaban,Grim Defeat,Hermione Granger,"Umm... no one blames you, Harry. The dementors aren't supposed to come inside the grounds. Dumbledore's furious. As soon as he saved you, he sent them off."
2226,Harry Potter and the Prisoner of Azkaban,Grim Defeat,Remus Lupin,"Listen. Dementors are amongst the foulest creatures to walk this earth. They feed on every good feeling, every happy memory... until a person is left with absolutely nothing but his worst experiences. You are not weak, Harry. The dementors affect you most because there are true horrors in your past. Horrors your classmates can scarcely imagine. You have nothing to be ashamed of."
2232,Harry Potter and the Prisoner of Azkaban,Grim Defeat,Remus Lupin,"I don't pretend to be an expert, Harry. But as the dementors seem to have developed a particular interest in you... perhaps I should teach you. But after the holidays. For now, I need to rest."
2235,Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Fred Weasley,"Clever, Harry."
2242,Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,"Now, Harry."
2251,Harry Potter and the Prisoner of Azkaban,The Marauder's Map,Harry Potter,"Mr's. Moony, Wormtail, Padfoot and Prongs... are proud to present the Marauder's Map."
2274,Harry Potter and the Prisoner of Azkaban,The Marauder's Map,George Weasley,"Oh and Harry don't forget. When you're done, just give it a tap and say:"
2292,Harry Potter and the Prisoner of Azkaban,Who's There?,Hermione Granger,Harry!
2293,Harry Potter and the Prisoner of Azkaban,Who's There?,Ron Weasley,"Bloody hell, Harry. That was not funny."
2295,Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Hermione Granger,But Harry isn't going to keep it. He's going to turn it over to Professor McGonagall. Aren't you?
2308,Harry Potter and the Prisoner of Azkaban,I Hope He Finds Me,Cornelius Fudge,Harry Potter.
