chrono_id;movie;chapter;character;dialog
4887;Harry Potter and the Half-Blood Prince;Dark Forces;Albus Dumbledore;Professor Slughorn, I'm happy to say, has agreed to resume his old post of Potions master.  Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape.
4888;Harry Potter and the Half-Blood Prince;Dark Forces;Albus Dumbledore;Now, as you know, each and every one of you was searched upon your arrival tonight.  You have a right to know why.
4889;Harry Potter and the Half-Blood Prince;Dark Forces;Albus Dumbledore;Once there was a young man who, like you, sat in this very Hall. Walked this castle's corridors. Slept beneath its roof.  He seemed, to all the world, a student like any other.  His name? Tom Riddle. The Hall goes utterly silent.
4890;Harry Potter and the Half-Blood Prince;Dark Forces;Albus Dumbledore;Today, of course, the world knows him by another name.  Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact.  Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle.  But in the end, their greatest weapon remains... you.
4891;Harry Potter and the Half-Blood Prince;Dark Forces;Albus Dumbledore;Just something to keep in mind. Now, off to bed.  Pip pip!
4892;Harry Potter and the Half-Blood Prince;Dark Forces;Ron Weasley;That was cheerful.
4893;Harry Potter and the Half-Blood Prince;Dark Forces;Minerva McGonagall;History of Magic is up, ladies, not down.  Mr. Davies -- that's the girl's toilet...
4894;Harry Potter and the Half-Blood Prince;Dark Forces;Minerva McGonagall;Potter!
4895;Harry Potter and the Half-Blood Prince;Dark Forces;Harry Potter;This can't be good.
4896;Harry Potter and the Half-Blood Prince;Dark Forces;Minerva McGonagall;Enjoying ourself, are we?
4897;Harry Potter and the Half-Blood Prince;Dark Forces;Harry Potter;Well, you see, I've got an open period this morning, Professor --
4898;Harry Potter and the Half-Blood Prince;Dark Forces;Minerva McGonagall;So I noticed.  I would think you'd want to fill it with Potions.  Or is it no longer your ambition to become an Auror?
4899;Harry Potter and the Half-Blood Prince;Dark Forces;Harry Potter;It is.  Or was.  But I was told I had to get an Outstanding in my
4900;Harry Potter and the Half-Blood Prince;Dark Forces;Minerva McGonagall;And so you did when Professor Snape was teaching Potions. However, Professor Slughorn is perfectly happy to accept N.E.W.T. students with 'Exceeds Expectations.'
4901;Harry Potter and the Half-Blood Prince;Dark Forces;Harry Potter;Really?  Well... brilliant.  I'll head there straight away.
4902;Harry Potter and the Half-Blood Prince;Dark Forces;Minerva McGonagall;Good.  And take Weasley with you. He looks far too happy over there.
4903;Harry Potter and the Half-Blood Prince;Dark Forces;Ron Weasley;But I don't want to take Potions!
4904;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Harry m'boy!  I was beginning to worry!  And I see we've brought someone with us...
4905;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Ron Weasley;Ron Weasley, sir.  But I'm dead awful at Potions, a menace actually, so I probably should just be going --
4906;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Nonsense, we'll sort you out.  Any friend of Harry's is a friend of mine.  Right then, books out --
4907;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Harry Potter;Um, sorry, sir, but I haven't got my book yet -- nor's Ron.  You see --
4908;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Not to worry.  You can get what you need from the cupboard.
4909;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Now, as I was saying, I've prepared a few concoctions this morning.  Any ideas what these might be?  Yes, Miss...?
4910;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Hermione Granger;Granger, sir.  That one there is Veritaserum.  And that would be Polyjuice Potion.  And that is Amortentia! The most powerful love potion in the world.
4911;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Hermione Granger;It's rumored to smell differently to each person, according to what attracts them.  For example, I smell freshly mown grass and new parchment and spearmint toothpaste --
4912;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;One of my best friends is Muggle- born.  She's the best in our year...
4913;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Now Amortentia doesn't create actual love, of course.  That's impossible.  But it does cause a powerful infatuation or obsession. For that reason, it is probably the most dangerous potion in this room.
4914;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Katie Bell;Sir, you haven't told us what's in that one.
4915;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Ah yes...
4916;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;What you see before you, ladies and gentlemen, is a curious little potion known as Felix Felicis. But it is more commonly referred to as --
4917;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Hermione Granger;Liquid luck.
4918;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Yes, Miss Granger.  Desperately tricky to make.  Disastrous should you get it wrong.  But brewed correctly, as this has been, it has remarkable powers.  One sip and you will find that all your endeavors succeed... at least until the effects wear off.
4919;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Katie Bell;But then why don't people drink it all the time?
4920;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Because taken in excess it causes giddiness, recklessness and dangerous overconfidence.
4921;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Blaise Zabini;Have you ever taken it, sir?
4922;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Twice.  Once when I was twenty- four.  Once when I was fifty- seven.  Two tablespoons taken at breakfast.  Two perfect days...
4923;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;So.  This is what I offer each of you today.  One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook.
4924;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize.  In any event -- good luck.
4925;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Hermione Granger;How did you do that?
4926;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Harry Potter;Crush it.  Don't cut it.
4927;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Hermione Granger;No.  The instructions specifically say to cut.
4928;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Harry Potter;No.  Really --
4929;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Hermione Granger;Sh!
4930;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Merlin's Beard!  But it's perfect. So perfect I daresay one sip would kill us all!  Your mother was a dab hand at potions, but this... My, my, what can't you do, m'boy? Perhaps you will save us all in the end...
4931;Harry Potter and the Half-Blood Prince;The Half Blood Prince;Horace Slughorn;Here you are then, as promised. One bottle of Felix Felicis.  Use it well.
4932;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Good evening, Harry.  You got my message, I see.  Come, come.  Sit.
4933;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;So.  How are you?
4934;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;Fine, sir.
4935;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Enjoying your classes?  Professor Slughorn, for one, is most impressed with you.
4936;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;I think he overestimates my abilities, sir.
4937;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Do you?
4938;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;Definitely.
4939;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;And what of your activities outside the classroom?  Do they bring you satisfaction?
4940;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;Sir?
4941;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;I notice you spend a great deal of time with Miss Granger.  One can't help but wonder if --
4942;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;No!  I mean... she's brilliant. And we're friends.  But... no.
4943;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Forgive me, Harry, I...
4944;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;... I was merely curious. In any event, I'm sure you're wondering why I've summoned you here tonight.  The answer lies here.
4945;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;What you see before you are memories.  In this case pertaining to one individual:  Voldemort.  Or as he was known then... Tom Riddle.
4946;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;This vial contains a most particular memory -- of the day I first met him.  I'd like you to see it.  If you would...
4947;Harry Potter and the Half-Blood Prince;The Secret Riddle;Mrs. Cole;I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore.  In all the years Tom's been here, he's never once had a family visitor. Frankly, I was stunned to find that someone knew of his existence.
4948;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;I am not family.  But his name has been known to me since birth.
4949;Harry Potter and the Half-Blood Prince;The Secret Riddle;Mrs. Cole;I see...
4950;Harry Potter and the Half-Blood Prince;The Secret Riddle;Mrs. Cole;I think I should tell you.  He's a funny boy -- Tom.  Odd.  There have been incidents with the other children.  Nasty things.
4951;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Perhaps you could give me an example.
4952;Harry Potter and the Half-Blood Prince;The Secret Riddle;Mrs. Cole;You've got a visitor, Tom.
4953;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;How do you do, Tom.
4954;Harry Potter and the Half-Blood Prince;The Secret Riddle;Mrs. Cole;Well, I'll leave you two to yourselves.
4955;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;Don't.
4956;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;As you wish.
4957;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;You're the doctor, aren't you?
4958;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;No.  I am a Professor.
4959;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;I don't believe you.  I hear Mrs. Cole talking, her and the rest of the staff.  They want me looked at.  They think I'm different.
4960;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Perhaps they're right.
4961;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;I'm not mad.
4962;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Hogwarts is not a place for mad people.
4963;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;It's a school.  A school of... magic.
4964;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;You can do things, can't you, Tom? Things the other children can't.
4965;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;Yes.
4966;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Tell me some of the things you can do, Tom.
4967;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;I can make things move -- without touching them.  I can make animals do what I want without training them.  I can make bad things happen to people who are mean to me.  I can make them hurt... if I want.
4968;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;Who are you?
4969;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;I'm like you, Tom.  Different.
4970;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;Prove it.
4971;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;I think there is something trying to get out of your wardrobe, Tom. Open it.  Open.  It.
4972;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Take it out.
4973;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Is there anything in that box you ought not to have?
4974;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Why did you want these things, Tom?
4975;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;I like having things that belonged to other people.  It makes me feel ... close to them.
4976;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Thievery is not tolerated at Hogwarts.  At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? I'll be going now, Tom.  Leave your window open tonight.  An owl will bring you a message.  Read it carefully.
4977;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;I can speak to snakes too.
4978;Harry Potter and the Half-Blood Prince;The Secret Riddle;Tom Riddle;They find me.  Whisper things.  Is that normal.  For someone like me?
4979;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;It is unusual.  But not unheard of.
4980;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;Did you know, sir?  Then?
4981;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I...
4982;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher.  Can you guess which teacher that might be?
4983;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?
4984;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;No.  I did not.  You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... I'd rather not divulge any more just yet, Harry.  But I promise. In time you will know everything.
4985;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;You said Professor Slughorn would try to collect me.
4986;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;I did.
4987;Harry Potter and the Half-Blood Prince;The Secret Riddle;Harry Potter;Do you want me to let him?
4988;Harry Potter and the Half-Blood Prince;The Secret Riddle;Albus Dumbledore;Yes.
4989;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;All right!  Queue up!  Excuse me...
4990;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ginny Weasley;Shut It!
4991;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?
4992;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Cormac McLaggen;No hard feelings, Weasley, alright?
4993;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;Hard feelings?
4994;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Cormac McLaggen;I'll be going out for Keeper as well.  Nothing personal.
4995;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;Really?  Strapping guy like you, you've got a Beater's build, don't you think?  Keeper needs to be agile, quick --
4996;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Cormac McLaggen;I like my chances.  Say... think you could introduce me to your friend Granger?  Wouldn't mind getting on a first name basis, know what I mean?
4997;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron.
4998;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Cormac McLaggen;Hang on.  She's his sister.  How do I know she won't toss him a floater?
4999;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ginny Weasley;Piss off, Cormac.  How 'bout I toss you a floater?
5000;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!
5001;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;C'mon, Ron...
5002;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Lavender Brown;Isn't he brilliant?
5003;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard.
5004;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;Has a bit of a thing for you, Hermione.  Cormac.
5005;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;He's vile.
5006;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;Ever heard of this spell?
5007;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;No I have not. And if you had a shred of self-respect you would turn that book in.
5008;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius.
5009;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;What?
5010;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;I'd like to know just whose book that was.  Let's take a look, shall we?
5011;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;No.
5012;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;Why not?
5013;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;It's... old.  The binding is fragile.
5014;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;The binding is fragile?
5015;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ginny Weasley;Who's the Half-Blood Prince?
5016;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;The who?
5017;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;The who?
5018;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ginny Weasley;That's what it says.  Right here. 'This Book is the Property of the Half-Blood Prince.'
5019;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?
5020;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;I didn't say I wasn't curious. And, by the way, I don't sleep with it.
5021;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;Yeah. Right. Well, it's true.  I like a nice chat before I go to bed.  Now you're always reading that bloody book.  It's like being with Hermione.
5022;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;Well, I was curious.  So I went to
5023;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;The library.
5024;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Ron Weasley;The library.
5025;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;And?
5026;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Hermione Granger;And... nothing.  There's no reference to the Half-Blood Prince anywhere.
5027;Harry Potter and the Half-Blood Prince;Hermione's Helping Hand;Harry Potter;Good.  That settles it then.
5028;Harry Potter and the Half-Blood Prince;Cursed Necklace;Rubeus Hagrid;Hey, you three!
5029;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;What've you got there, Hagrid?
5030;Harry Potter and the Half-Blood Prince;Cursed Necklace;Rubeus Hagrid;Stinksap.  Burn the whiskers right off yer chin.  Trees 'ere are drippin' with it.
5031;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;Stinksap?  You're not sick, are you?
5032;Harry Potter and the Half-Blood Prince;Cursed Necklace;Rubeus Hagrid;It's not fer me.  It's fer Aragog. Yeh remember Aragog, don' yeh?
5033;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Spider?  About six feet tall?  Ten feet wide?
5034;Harry Potter and the Half-Blood Prince;Cursed Necklace;Rubeus Hagrid;Tha's the one.  He's taken ill. I'm hopin' ter nurse 'im back. Keep yer fingers crossed.
5035;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Barking.  Does he not remember that raving arachnid tried to eat us? What?
5036;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;The Aurors. I know they're here to protect us, but... somehow I don't feel any safer.
5037;Harry Potter and the Half-Blood Prince;Cursed Necklace;Horace Slughorn;Filius!  I was hoping to find you at the Three Broomsticks.
5038;Harry Potter and the Half-Blood Prince;Cursed Necklace;Filius Flitwick;Emergency choir practice, I'm afraid, Horace.
5039;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;Who's up for a Butterbeer?
5040;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;No.  Over here.
5041;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;No, no.  Sit next to me.
5042;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;O-kay.
5043;Harry Potter and the Half-Blood Prince;Cursed Necklace;Skinny kid;What'll we have?
5044;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;Three Butterbeers.  Splash of ginger in mine, please.
5045;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Aw, bloody hell...
5046;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;Oh, honestly, Ronald.  They're just holding hands...
5047;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;And snogging.
5048;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;I'd like to leave.
5049;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;Leave?  You can't be serious.
5050;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;That happens to be my sister.
5051;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;So?  What if she looked over here and saw you snogging me?  Would you expect her to get up and leave?
5052;Harry Potter and the Half-Blood Prince;Cursed Necklace;Horace Slughorn;Harry, m'boy!
5053;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;Hello, sir.  Wonderful to see you.
5054;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;So what brings you here, sir?
5055;Harry Potter and the Half-Blood Prince;Cursed Necklace;Horace Slughorn;Oh, the Three Broomsticks and I go way back.  Longer than I'd care to admit.  In fact, I remember when it was simply One Broomstick!
5056;Harry Potter and the Half-Blood Prince;Cursed Necklace;Horace Slughorn;Oops!  All hands on deck, Granger!
5057;Harry Potter and the Half-Blood Prince;Cursed Necklace;Horace Slughorn;Listen, m'boy.  In the old days, I used to throw together the occasional supper and invite a select student or two.  Would you be game?
5058;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;I'd consider it an honor, sir.
5059;Harry Potter and the Half-Blood Prince;Cursed Necklace;Horace Slughorn;You'd be welcome too, Granger.
5060;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;Be delighted, sir.
5061;Harry Potter and the Half-Blood Prince;Cursed Necklace;Horace Slughorn;Brilliant.  Look for my owl. Good to see you, Wallenby.
5062;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;What're you playing at?
5063;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;Dumbledore asked me to... get to know him.
5064;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Get to know him?
5065;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;Dunno.  But it must be important. Otherwise Dumbledore wouldn't ask.
5066;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Um... You've got a little...
5067;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Bit worried about her.  Did you hear that rubbish she was talking back in the pub?  Her and me snogging.  Ha.  As if...
5068;Harry Potter and the Half-Blood Prince;Cursed Necklace;Leanne;Katie.  You don't know what it could be!
5069;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;What's up?
5070;Harry Potter and the Half-Blood Prince;Cursed Necklace;Leanne;I warned her!  I warned her not to touch it!
5071;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Harry, she's swallowing her tongue --
5072;Harry Potter and the Half-Blood Prince;Cursed Necklace;Hermione Granger;I'll get someone --
5073;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;There's no time!
5074;Harry Potter and the Half-Blood Prince;Cursed Necklace;Rubeus Hagrid;Get back!  All o' yeh!
5075;Harry Potter and the Half-Blood Prince;Cursed Necklace;Rubeus Hagrid;Now, now.  Now, now...
5076;Harry Potter and the Half-Blood Prince;Cursed Necklace;Rubeus Hagrid;Don' go touchin' tha' but by the wrappin's.  Unnerstan'?
5077;Harry Potter and the Half-Blood Prince;Cursed Necklace;Minerva McGonagall;You're sure Katie did not have this in her possession when she entered the Three Broomsticks, Leanne?
5078;Harry Potter and the Half-Blood Prince;Cursed Necklace;Leanne;It's like I said.  She went to the loo and when she came back she had the package.  She said it was important she deliver it.
5079;Harry Potter and the Half-Blood Prince;Cursed Necklace;Minerva McGonagall;Did she say to whom?
5080;Harry Potter and the Half-Blood Prince;Cursed Necklace;Minerva McGonagall;All right, Leanne.  You may go. Why is it always you three?  Hm? When something happens?
5081;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Believe me, Professor, I've been asking myself the same question for six years.
5082;Harry Potter and the Half-Blood Prince;Cursed Necklace;Minerva McGonagall;Severus. Is this it?
5083;Harry Potter and the Half-Blood Prince;Cursed Necklace;Severus Snape;What do you think?
5084;Harry Potter and the Half-Blood Prince;Cursed Necklace;Severus Snape;I think Miss Bell is lucky to be alive.
5085;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;She was cursed, wasn't she?  I know Katie.  Off the Quidditch pitch she wouldn't hurt a fly.  If she was bringing that to someone, she wasn't doing it knowingly.
5086;Harry Potter and the Half-Blood Prince;Cursed Necklace;Minerva McGonagall;Yes.  She was cursed.
5087;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;It was Malfoy.
5088;Harry Potter and the Half-Blood Prince;Cursed Necklace;Minerva McGonagall;That's a very serious accusation, Potter.
5089;Harry Potter and the Half-Blood Prince;Cursed Necklace;Severus Snape;Indeed.  Your evidence?
5090;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;I... just... know.
5091;Harry Potter and the Half-Blood Prince;Cursed Necklace;Severus Snape;You... just... know.  Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing.  How grand it must be to be the Chosen One.
5092;Harry Potter and the Half-Blood Prince;Cursed Necklace;Minerva McGonagall;I suggest you return to your dormitory.  All of you.
5093;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;What do you suppose Dean sees in her?  Ginny.
5094;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;What does she see in him?
5095;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Dean?  He's brilliant.
5096;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;You called him a slick git not five hours ago.
5097;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Yeah, well, he was running his hands all over my sister, wasn't he?  Something snaps.  You've got to hate him.  You know, on principle.
5098;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;I suppose.
5099;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;So what is it?  He sees in her?
5100;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;I don't know.  She's smart. Funny.  Attractive...
5101;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Attractive?
5102;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;You know.  She's... got nice skin.
5103;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Skin?  You're saying Dean's dating my sister because of her skin?
5104;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;Well, no.  I mean... I'm just saying it could be a contributing factor.
5105;Harry Potter and the Half-Blood Prince;Cursed Necklace;Ron Weasley;Hermione's got nice skin. Wouldn't you say?  As skin goes, I mean.
5106;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;I've never really thought about it.  But I suppose, yeah.  Very nice.
5107;Harry Potter and the Half-Blood Prince;Cursed Necklace;Harry Potter;I think I'll be going to sleep now.
